PolicyID,CustomerID,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,policyid
1290,1290,Life,2024-03-25,2027-04-24,4498.84,057a86fc-01f0-4d9c-a1ef-cae76efa3c3b
1291,1291,Life,2022-04-11,2028-09-07,4254.3,d5396658-0b15-4a8e-95f7-b695447ff234
1292,1292,Home,2021-03-24,2028-08-17,1904.02,e5b1c719-4b69-44fa-a0eb-f3d90e68d6e2
1293,1293,Auto,2023-10-15,2028-03-01,1493.84,ea7e098d-5785-461f-adaa-11e25a4984ea
1294,1294,Life,2020-12-25,2027-01-20,1661.14,233e2fa6-57a8-4ab2-92af-6672484400aa
1295,1295,Auto,2023-03-18,2025-08-01,4020.27,98ec46ed-7588-4a2b-a34b-6db5f182d3c6
1296,1296,Home,2021-07-30,2028-07-15,1358.56,a779c7ac-f371-425e-8c13-43386c8bfa6d
1297,1297,Health,2023-09-09,2027-06-21,1043.97,f2477ce0-3dd5-42ef-8039-8707941b7fbd
1298,1298,Auto,2022-04-07,2028-01-03,2338.8,7bd6f05e-32a5-43c1-9613-f20a6a99ad5c
1299,1299,Health,2022-04-21,2029-03-28,1842.51,c6162cbb-840a-44eb-b84b-f82a04753d25
1300,1300,Home,2020-02-29,2025-08-18,4032.09,84245b0a-7e5f-41f6-8b51-d282888735d1
1301,1301,Health,2019-12-10,2027-01-21,3307.74,2ed1148b-f07f-4640-bf4b-f1df0ebbb7b5
1302,1302,Life,2022-11-07,2026-03-04,1243.8,dd63766d-8309-4a44-83c8-a06dfce0cf43
1303,1303,Home,2024-03-07,2025-05-08,3530.12,78565bc8-a7ba-44df-99d2-baae52eb0d97
1304,1304,Life,2021-02-08,2026-05-23,2056.45,0ec84cc4-4164-4aa6-9572-11b0a84ba8a8
1305,1305,Life,2020-08-26,2029-05-03,4274.74,82f83417-8f84-473d-8500-65df1de9f9e6
1306,1306,Health,2019-07-23,2025-05-01,4966.2,3ed17537-1c4a-49ef-b315-c7c57c74b2fd
1307,1307,Life,2020-04-08,2028-06-03,1490.61,43f1c0e8-f195-4c31-969c-1d0a51932406
1308,1308,Home,2022-09-09,2025-05-31,4824.38,8168ed00-5b27-4b6b-be40-c02206a47a96
1309,1309,Home,2020-02-23,2026-12-23,3333.13,53d117d7-9943-4865-846e-047c6da09265
1310,1310,Health,2021-08-21,2025-07-02,1599.07,92c74c86-e106-4794-aa5b-cc6791224880
1311,1311,Home,2023-01-05,2024-11-21,2699.73,36a2d81f-89e1-40d4-94c9-3f3031f8550b
1312,1312,Auto,2023-07-20,2027-04-17,1628.25,8433e634-6d5e-4e11-b145-0eb40be746d3
1313,1313,Life,2023-09-01,2025-09-05,1290.2,2a7d38c1-deaa-4127-8b76-96c00ede2a41
1314,1314,Home,2022-01-20,2029-04-06,4553.47,c0ad12d2-96b9-486e-ace1-09e1cb127044
1315,1315,Health,2019-08-19,2027-07-20,3104.35,f9d36874-7d5f-415d-bde1-4e256f4835b1
1316,1316,Auto,2023-11-23,2026-08-13,1151.68,142b87fb-4eef-4256-ba33-c0f71ab1d191
1317,1317,Health,2021-01-12,2028-11-08,1571.38,e05e0e80-2655-42e4-baa3-9843986f0140
1318,1318,Home,2020-02-05,2026-04-04,2287.81,771ac51b-702a-47af-bee8-7601e71bc5fd
1319,1319,Auto,2021-12-29,2027-12-05,3337.98,199e5acd-9443-4c2b-86b0-3ec465507600
1320,1320,Auto,2020-12-31,2026-04-20,4934.38,6bfcbc19-b72c-455b-b29f-6e6068bc0e92
1321,1321,Auto,2021-06-22,2027-02-12,3096.96,6e188e5e-44cd-44e9-959b-e69cd64b0761
1322,1322,Home,2021-01-01,2027-04-05,1382.53,fa27df39-07b3-4402-bf6c-787b4464d443
1323,1323,Home,2019-12-21,2025-02-17,1555.87,e0fd8ef3-2f91-4ae6-9d74-e0b207bcc1f8
1324,1324,Health,2021-12-05,2026-09-20,1862.33,de00d1f7-abcc-481d-9c24-3bb7fc3643f6
1325,1325,Life,2024-06-05,2027-07-23,3576.89,5d92f23b-ff0f-4150-8aee-13f79915b170
1326,1326,Auto,2023-12-26,2027-07-16,2658.73,adf827ad-094d-4bbe-ae71-1e7f33429ae6
1327,1327,Auto,2021-07-24,2026-09-20,2686.83,b964abe8-f3b0-488f-be9b-7767d3ece3bb
1328,1328,Health,2023-02-24,2024-11-15,4857.14,27d30571-b14c-45f4-835c-179e5de9309c
1329,1329,Home,2023-10-08,2025-03-14,1836.69,3a1a1fb2-0d94-4728-9382-adb0732605b8
1330,1330,Health,2020-08-26,2025-12-07,2398.22,3e7871d9-3550-4329-b2c1-39a0c11081a8
1331,1331,Home,2021-09-03,2026-07-27,1944.09,502bc9e0-5a2e-49c1-93fa-07a24079e3dc
1332,1332,Home,2024-06-26,2027-01-01,3038.11,68c077c3-9da4-4783-b788-15108c166ae7
1333,1333,Health,2020-01-02,2024-08-10,1328.34,97d41647-9116-4b22-9134-97b5d6cd30ee
1334,1334,Auto,2020-11-25,2026-04-27,4338.42,41bfdfe9-bdb4-42e5-a663-e0c3a4402b95
1335,1335,Auto,2021-03-28,2025-11-01,4651.49,3361d239-3310-42bf-be98-c47301a81eae
1336,1336,Auto,2022-12-20,2029-02-25,1429.64,da39f7b5-9e26-4116-b8ee-5286f3fdd1b4
1337,1337,Health,2024-06-07,2028-06-11,3261.42,aa1d49e0-cf19-4662-a120-dc01ee772e39
1338,1338,Auto,2020-12-22,2028-07-20,1845.08,90704fe0-d14d-4458-94ea-cbb12aefe712
1339,1339,Health,2020-05-26,2026-02-21,4575.9,3911b192-dae6-40f4-b98e-e767b23edd95
1340,1340,Home,2021-07-09,2025-03-19,4838.76,b90f9fe8-86b2-44d1-8da3-824fb0f68cdc
1341,1341,Home,2019-08-02,2025-08-13,4232.9,34a18425-4414-4fbb-807b-026d82d79b57
1342,1342,Health,2024-06-13,2025-10-13,2294.67,f6dab582-ea61-4726-9726-0a8c19ba8202
1343,1343,Health,2021-07-10,2028-07-12,4119.23,944be2c0-b77d-4f6b-826f-b950a392c819
1344,1344,Auto,2023-02-17,2025-08-24,1337.42,fbabb0c9-3033-45a3-9ae3-8f4c899bea4f
1345,1345,Home,2021-05-18,2026-09-08,4450.22,3248a2e9-63cc-47a1-9b11-7ab7840dd9d2
1346,1346,Health,2022-09-28,2027-09-14,2430.33,a7feeb6a-7652-4a1c-830c-8da35ff5b95c
1347,1347,Auto,2021-12-16,2029-07-10,3829.4,8ae08331-3f82-406f-864a-e7acb57f594d
1348,1348,Home,2024-05-25,2028-05-08,3500.11,13ab722d-91fd-48ff-a6ba-7b22275be8a8
1349,1349,Home,2024-06-05,2027-02-27,2989.86,b623b7e9-576c-4365-b01f-f4cab9668c69
1350,1350,Life,2019-10-24,2025-07-29,2799.26,11723393-6ee3-4f72-a37b-fcda7c9b981d
1351,1351,Health,2021-04-08,2026-12-29,4931.58,bf140def-da97-47ee-b835-28f36782262b
1352,1352,Auto,2020-09-14,2029-01-18,2928.82,e5fd1962-373e-4b5a-a8ec-4d841cd60fd5
1353,1353,Life,2022-01-27,2029-07-01,2022.68,c85a6cfe-3ed4-430f-aba7-47f71023581c
1354,1354,Health,2023-10-18,2025-03-25,1561.27,e88d9c56-1771-4069-ba38-9ef7406099d1
1355,1355,Home,2020-06-19,2027-11-27,2955.59,82490647-9386-4d93-9f8b-9039ba7807ac
1356,1356,Home,2022-11-22,2027-05-20,4869.81,9eccabfb-1733-4d76-b6e0-d46010f02f31
1357,1357,Home,2020-12-25,2026-05-29,2863.08,59de7f31-9c7c-47ef-b1ea-cd741e62c126
1358,1358,Home,2020-01-31,2025-02-18,4509.97,84602867-04e9-46dc-8478-de1966e819ca
1359,1359,Health,2023-01-04,2024-07-21,2651.53,b16433c1-7b84-4719-83f9-4ffaf41cd642
1360,1360,Home,2019-10-09,2029-05-02,1444.99,47b9206b-0c87-40d4-9e47-e57da1f99e78
1361,1361,Health,2020-08-25,2026-11-20,3007.05,c6e5c02a-febe-4a3f-878f-eab6059283c3
1362,1362,Health,2020-10-17,2026-09-26,3280.92,0c72b4a2-1703-4a53-9670-429ddeeda4ac
1363,1363,Auto,2019-09-08,2025-07-16,4621.2,72975450-8f34-428d-be49-0244278979f4
1364,1364,Life,2021-12-26,2029-04-14,3574.16,c5195848-907b-4cc1-a78c-da396497e455
1365,1365,Health,2022-02-28,2029-01-13,1347.38,c12f98d9-ce58-48dc-a334-3f842a5d76da
1366,1366,Health,2020-10-09,2025-09-07,2045.88,d1339b5d-1da2-464f-a023-5d3e81f4d2e0
1367,1367,Auto,2023-01-31,2027-02-03,4705.12,3ab96d46-d60d-4099-b32d-fb81db1cb0df
1368,1368,Life,2019-11-20,2026-07-26,3592.92,7cee288d-04bb-4b11-8b99-c8faa45a874c
1369,1369,Life,2019-11-23,2025-04-08,4677.8,ea5c0c41-d5ce-474b-99b0-170381f4d819
1370,1370,Auto,2024-07-12,2026-10-20,2062.85,e23ae7f5-63ac-4979-96d0-53c16b9199a4
1371,1371,Life,2022-12-31,2028-09-06,1504.4,5bd5665e-e2a4-4425-9618-c6b37b3b989b
1372,1372,Health,2020-07-22,2028-05-15,4274.12,97e8b447-f875-4aa4-8e17-04648856b9f6
1373,1373,Home,2021-06-22,2029-02-08,1227.0,c2ce0b72-9efb-414c-bd8e-0ecc6a59aa56
1374,1374,Home,2023-10-24,2025-05-05,2413.37,64c51699-f925-4c64-9671-c67f8549018d
1375,1375,Health,2024-07-16,2025-12-06,1319.17,a7a2bdb4-0575-4f43-969b-e4e68597d1e0
1376,1376,Life,2021-05-17,2027-04-02,4510.03,6248645f-845e-4c35-9f29-531c6889b9f0
1377,1377,Life,2020-02-23,2028-11-29,1089.61,f76ccdd6-640a-4713-bd58-7e9b0492ed1b
1378,1378,Home,2022-11-14,2028-09-13,4818.51,7e9c0ba1-bc1e-4e01-b799-c05a37806b56
1379,1379,Life,2023-07-01,2025-11-01,2649.19,fef70b54-2cd8-4109-b0f6-78a70556f249
1380,1380,Health,2023-03-28,2026-01-08,1380.91,7866eea1-cf58-4a07-83e3-07717cf06ea8
1381,1381,Auto,2020-06-01,2025-07-15,3105.69,ec2025bc-1e36-4371-bfbc-417a01fcbb5d
1382,1382,Auto,2023-10-09,2029-06-09,2169.42,084832bc-3606-4120-962a-0547d6e71e17
1383,1383,Health,2023-10-26,2026-10-25,1014.52,bd77b564-e512-436c-9cb4-075d2e20b265
1384,1384,Life,2019-08-18,2027-09-28,4631.37,46fccaa1-2455-4d3b-adc1-0fc65f4a7914
1385,1385,Health,2021-05-05,2027-12-29,3714.41,06857ea0-9bd4-4e07-bcaa-4f036356504f
1386,1386,Life,2021-07-03,2025-12-17,2257.46,e7e41705-e1c9-436c-9d05-9e35a4fa248b
1387,1387,Life,2021-05-15,2027-05-24,4927.54,7023769a-37bf-49f3-96f1-26ef7bef5252
1388,1388,Health,2021-03-15,2027-12-15,1550.59,e4617c4e-fe46-4606-bb50-fa2423555788
1389,1389,Life,2022-08-21,2028-11-26,3129.54,9837ffae-c0ee-4071-9353-259177e8ce58
1390,1390,Life,2020-03-26,2028-12-06,1714.9,4dabd07e-4a40-4c5f-8da7-8764eecb4390
1391,1391,Home,2020-10-26,2026-07-12,1883.61,1b0c5968-e637-419f-87a3-98ea81f0682b
1392,1392,Health,2023-04-22,2026-07-26,4885.15,7968ab70-9c90-4a9d-9f66-5b4a4346dabd
1393,1393,Home,2024-01-12,2028-04-21,2051.43,e715565d-5086-47e4-82f9-ee7e7875c2c8
1394,1394,Life,2024-01-30,2026-08-18,4734.98,876d7524-109b-4df9-9c77-397c7bb80f3e
1395,1395,Home,2024-03-08,2027-12-13,3791.52,07412040-23a8-4199-abfa-2a90dcbe5303
1396,1396,Auto,2021-04-05,2026-04-25,2276.5,9ac0e263-0e27-4ac3-8e59-65af38e7f568
1397,1397,Life,2020-09-17,2029-03-18,1861.9,59491429-b969-4a6f-99f2-3e0b5f5ac1de
1398,1398,Health,2021-01-27,2025-09-09,1156.58,41b60288-a2e9-48b0-bba2-0fc6d020daec
1399,1399,Health,2023-11-25,2024-10-24,1132.06,3946e1d1-d33b-47b1-b53d-69ead55e4a49
1400,1400,Auto,2022-10-26,2026-08-24,1141.16,02927496-4f9a-416b-863d-ec479633ac87
1401,1401,Auto,2023-12-03,2025-12-26,2760.32,f1befa72-417a-47b2-a6b5-dcbdc7e5f550
1402,1402,Life,2023-09-23,2026-10-02,1017.2,560d6c01-7012-461e-8e02-adfc8e95a7d1
1403,1403,Home,2021-11-11,2028-02-13,1498.2,1b45e570-0b99-47cc-bc67-bf0a34f1bac6
1404,1404,Health,2021-01-08,2027-07-06,3153.25,6514c3a3-1bc8-45c1-ab42-8013e97437e8
1405,1405,Life,2021-02-11,2026-04-03,4836.41,764a504b-0855-4f07-b1bc-44b6cd0cf78b
1406,1406,Health,2019-11-24,2028-09-12,4463.76,1e74bd7b-00a6-47bd-ae57-f2a48cbc8734
1407,1407,Health,2021-06-10,2026-01-23,4159.65,534e64b1-f5d0-4211-8526-d769632f537a
1408,1408,Home,2020-04-01,2027-05-12,2438.0,0a419842-1a00-4e16-a6c6-ab8d8d54a136
1409,1409,Life,2020-06-13,2028-05-15,2668.99,36440d94-8299-4918-b3a2-bee81f264cb2
1410,1410,Auto,2023-05-18,2026-10-19,1510.41,743a97ef-99ff-4851-b20c-4ed5210bedd8
1411,1411,Life,2023-06-25,2024-08-23,2436.38,f72c9873-334c-4664-86fb-f416c9f8d0f8
1412,1412,Home,2022-09-16,2026-04-19,4678.42,14e43325-8ec6-4e0b-85b3-746258ad7cde
1413,1413,Home,2019-11-17,2025-02-12,3594.54,11910452-8252-47f1-bfc5-6a6c567fbc22
1414,1414,Home,2021-05-15,2026-03-31,2113.65,5d2e9558-fc70-4de4-84fc-1594240c3384
1415,1415,Life,2021-06-16,2027-08-25,3990.51,832bbe1f-273f-43bb-abb7-4dd1d82c4014
1416,1416,Auto,2024-05-19,2025-10-27,2255.47,66658eb8-e1bf-4d77-ba1f-9b39bf2a56d4
1417,1417,Auto,2023-07-03,2029-02-03,3231.61,a26f9276-0a00-42d2-942b-6c003fc709b2
1418,1418,Life,2023-07-21,2027-12-23,2434.06,6ca3ae4d-b690-4897-8bd1-6221cb18731f
1419,1419,Home,2021-05-07,2029-04-08,4798.12,c5a02c54-9fca-47cc-87e2-a16b1db32536
1420,1420,Life,2020-07-12,2028-03-09,4183.23,4a836071-0c02-4b51-9c19-aca56bbe5d6f
1421,1421,Health,2020-03-08,2026-03-26,2303.45,f69e1964-2fb4-404b-9d4f-dfcfa6545a55
1422,1422,Health,2021-07-27,2026-10-12,2021.13,a2e5249c-32c2-461e-a6dd-159408111dec
1423,1423,Auto,2019-07-21,2029-05-19,2098.4,e9edfa12-df8e-498d-91ba-6a5a7961d6e1
1424,1424,Life,2020-10-18,2024-12-27,1401.11,816a7208-b317-4b62-95a0-9bca880a4060
1425,1425,Home,2022-07-01,2029-04-11,4371.82,3d6d46d4-1a71-4d65-9867-e91e462f8cae
1426,1426,Home,2024-03-31,2028-01-11,2981.75,ddda6c4a-50ab-457c-a747-30492c35dcdb
1427,1427,Auto,2021-02-17,2026-10-14,4568.52,89a40671-c511-4386-8f66-4ec80e1f0e95
1428,1428,Auto,2023-08-31,2026-01-01,3098.47,6530858d-94ae-4616-b843-d8c1d1cab614
1429,1429,Health,2020-06-07,2025-02-02,3105.83,89566582-3e4e-4626-b956-3b222069d330
1430,1430,Home,2021-11-01,2029-01-06,1093.12,2e9c1877-dd31-4eed-a3f4-e4b56b8667c6
1431,1431,Life,2024-05-06,2028-03-20,3969.05,bce0d551-b4b2-45f9-8f53-8b8f9dff5d0b
1432,1432,Life,2022-12-27,2028-03-31,1963.86,6f965c27-a58d-45a8-891d-e92f5c67eb3f
1433,1433,Home,2024-01-18,2026-08-10,3763.28,72573a2a-4f08-4218-89c0-f3b36837e602
1434,1434,Home,2020-11-24,2025-07-01,3179.21,29847f32-b5c1-4c4a-a2f8-e0782f09c224
1435,1435,Home,2019-12-05,2026-03-16,2015.78,c4be56d6-1d96-484c-815f-c10c59b4e18c
1436,1436,Health,2023-05-27,2026-02-07,2521.57,05a6434d-d723-4cf8-9d0d-3e31c3515c84
1437,1437,Health,2023-03-02,2027-08-28,2879.22,f997111e-4c71-4da5-b7d5-ae9560fd8187
1438,1438,Life,2020-08-14,2028-03-14,3525.37,9002d43f-4f98-43b9-9537-523065ba30b0
1439,1439,Auto,2019-08-28,2024-08-25,3881.46,828ed27c-74ed-47da-86f9-92e98c1f35b9
1440,1440,Home,2019-11-11,2026-04-01,3739.31,db3ff357-bfde-4bd9-9b90-9b7424bc22ac
1441,1441,Auto,2020-01-22,2025-09-24,2411.97,158f9889-8b13-4e2c-989f-af36658424e8
1442,1442,Auto,2020-02-29,2029-06-01,1536.15,ba85b111-9901-4db4-a39a-63e743c13c3e
1443,1443,Health,2023-02-05,2028-06-11,3590.22,18efcea8-dd9f-4dd9-8cfd-617bb35a8ed1
1444,1444,Auto,2021-04-17,2028-07-11,3727.97,e79a0f18-0115-45fa-a560-4c49f9b224c6
1445,1445,Auto,2019-08-04,2027-03-01,3847.46,9fd59752-eac5-4651-842b-dc8bc6e98dc4
1446,1446,Health,2022-09-24,2028-12-14,2431.61,72104da0-7f8a-495b-b3c6-e59e49cb5fd5
1447,1447,Home,2020-09-20,2028-11-06,2964.7,a9183962-571a-4750-923f-2efb6eb56f75
1448,1448,Auto,2022-12-18,2025-03-22,2728.34,7844265c-b55d-4bf6-96d3-ce10e89f1d3a
1449,1449,Auto,2022-04-01,2028-06-13,1757.89,ae24c0b7-9602-4e52-ad21-82fac40c0a47
1450,1450,Home,2022-04-01,2028-01-21,4847.88,858f6d63-0214-4f46-b473-a3208e02d930
1451,1451,Life,2022-06-14,2026-12-04,4190.15,d3a1d228-d193-4539-9541-b7929b8ae296
1452,1452,Auto,2021-04-27,2026-05-27,3742.62,985112b5-34a3-4057-a647-7677abf64f3d
1453,1453,Life,2024-06-14,2025-10-15,1564.48,4e5610aa-8ade-48c8-b284-e9d50c8d8583
1454,1454,Health,2023-06-26,2027-05-18,4905.03,d7e75445-e992-4f9c-930b-ee4372f026a3
1455,1455,Home,2021-05-05,2029-06-28,3964.03,182c43d4-8973-49ce-b3a7-c9b59e0cb7b8
1456,1456,Life,2022-08-02,2027-03-29,1508.22,6d353dd8-5ae5-4bc1-b55c-f784b5210361
1457,1457,Auto,2022-02-27,2027-04-06,2419.42,b240aebc-a170-43d2-af79-2d35d87b8682
1458,1458,Home,2020-10-27,2025-05-25,2001.31,02b356e1-79fc-46e5-8023-744d854ec5cc
1459,1459,Home,2020-08-18,2025-02-02,1334.02,ab93d951-9e5c-4b29-9698-4e7b630f77cd
1460,1460,Life,2022-12-23,2026-05-08,4697.58,15cf8bc1-0b92-4cb7-85f3-fd3b7a93aa36
1461,1461,Health,2023-11-05,2027-12-10,3875.34,7f035f69-02c1-437d-85f0-216e21a7c83a
1462,1462,Home,2022-01-15,2025-06-17,1025.24,634a9eba-70d4-4787-8d7e-949d288c8e1f
1463,1463,Home,2024-01-11,2025-04-15,2287.3,307b16de-79a2-4b0a-a488-19fddfd1a7a6
1464,1464,Life,2021-10-12,2027-12-18,4569.46,8f5c6591-be14-4928-9994-d96961065ffc
1465,1465,Life,2023-09-14,2028-07-27,3484.1,66f3c6bf-9872-471b-82ce-a314ddd15b37
1466,1466,Home,2024-06-29,2024-10-24,1418.28,da690ad2-e2f4-4f72-a95c-f0a6d271e49f
1467,1467,Auto,2024-06-06,2028-06-17,2787.27,6ef2128a-0995-414e-a1ff-e7f796dfabc0
1468,1468,Home,2020-06-03,2026-10-18,2482.39,2be16762-ec36-4950-94dd-2747de78d31a
1469,1469,Auto,2022-02-18,2026-10-03,1133.38,64009c55-339d-46a6-8721-e2812a4c53da
1470,1470,Life,2019-11-18,2028-01-07,1474.83,81d2baf4-bdf0-4dba-9da0-135dfc2719f6
1471,1471,Life,2021-12-26,2025-09-14,4767.79,a0313d90-b08a-4d19-8a26-c987675fdc1b
1472,1472,Life,2020-03-28,2024-11-18,2783.92,771e7779-2b56-4c30-b8be-21dd55938765
1473,1473,Home,2023-12-21,2024-12-26,4285.64,d904892e-40a0-41a9-b1ed-7547cbe0111c
1474,1474,Life,2022-05-22,2027-09-23,4975.5,a925b6bd-2208-4279-b931-0f9699de3b3f
1475,1475,Life,2021-12-09,2028-08-12,4525.74,58892833-f3a2-4bcc-a4f5-f9aff04f7120
1476,1476,Home,2022-01-09,2028-08-26,2446.78,24acfc2f-6a4f-4324-a3b9-597f6e655eab
1477,1477,Auto,2022-03-29,2029-02-22,4498.27,8a6606c2-8a7a-4bcc-b1e7-9645791d3b33
1478,1478,Home,2022-05-23,2028-12-26,4299.96,cfb937b8-002d-4bfc-8f9f-edea59886317
1479,1479,Home,2021-05-01,2028-06-15,3068.47,12c2e241-a3e0-4c4d-8baf-e96dfa71048c
1480,1480,Life,2024-01-13,2028-05-03,3600.55,9ca8b833-f7bb-4082-97e9-361f8e1f7c8e
1481,1481,Health,2023-12-12,2026-02-17,3717.01,fe00ae54-3f4e-43c9-a4b5-f95ffa05e27e
1482,1482,Health,2022-11-16,2028-01-06,1483.07,a2b9fc77-8c08-4c44-8aac-d29cf69e7330
1483,1483,Life,2021-06-13,2027-05-29,3885.18,a0d1b618-dd34-496c-b1a6-2bf37bfb0912
1484,1484,Auto,2021-10-31,2028-07-09,3995.44,350cd21b-d227-485a-b39e-3e679fc8a628
1485,1485,Auto,2023-12-27,2026-04-08,4362.6,20ea8528-25ea-42db-ae9d-65b84b558378
1486,1486,Home,2022-01-11,2026-10-19,3886.4,b2c1b707-3e95-48c1-a331-1dc4b8bba725
1487,1487,Health,2021-06-19,2026-07-22,2220.32,1188fc70-94c3-4e38-8a6c-4b096b9f4248
1488,1488,Auto,2024-02-12,2029-01-22,2423.09,3307961b-4108-4f9b-a1bb-b5ae1de463ec
1489,1489,Home,2024-04-21,2027-04-14,2273.65,838b5cd3-fe8e-4fd7-850c-95da20eeea26
1490,1490,Health,2021-05-22,2027-10-13,3894.7,c3af9c12-d410-459f-b27e-be3ee61a162d
1491,1491,Life,2019-10-14,2028-01-23,2269.65,baaa80a1-356a-45ed-ba90-6fb91e3f25a2
1492,1492,Life,2020-01-19,2025-11-09,2653.63,35a683c3-2231-4761-8d82-987fd19c908d
1493,1493,Health,2021-07-13,2026-05-31,4771.66,1a117aba-94d8-4130-8cdc-af0da4c4c91c
1494,1494,Health,2023-06-05,2028-12-14,2890.49,5c9c5ad3-e787-4650-8879-2b71937a0279
1495,1495,Health,2020-07-08,2028-04-10,4008.87,5bb159d7-7c41-459e-8356-38fe1cbafea7
1496,1496,Auto,2021-11-07,2026-08-20,1429.73,ff011805-b024-45e7-8252-938f40adbfe0
1497,1497,Home,2023-02-18,2028-10-31,2328.19,e3ea1bbf-d4bb-4bab-be2c-daab317cb3ce
1498,1498,Life,2021-08-05,2024-09-01,2545.88,d7f03b7f-94cf-40b8-a1bd-413aacb16a46
1499,1499,Home,2024-02-04,2025-07-04,4570.18,0467becc-b425-4337-a713-49da921cb5e5
1500,1500,Health,2020-02-10,2026-03-03,4422.04,1dd7d01b-81d9-4e2e-bf28-99b4c8d68797
1501,1501,Life,2023-04-20,2028-10-07,3035.52,3141032d-3f6f-4b5a-9ecc-f068205d39c4
1502,1502,Health,2021-12-24,2027-06-27,1381.11,252bd696-c7b7-46c1-928a-4831e26ad3cd
1503,1503,Auto,2024-03-19,2028-09-15,3117.27,da588751-018e-4d6d-b819-45eacb955bc8
1504,1504,Health,2022-08-16,2028-04-06,2090.18,b119d89e-64ed-4e0b-80cf-753aa36810bf
1505,1505,Health,2021-10-04,2025-10-01,1058.91,ba03f87f-bdb4-496e-8980-1cfb0e4bdcff
1506,1506,Auto,2023-06-21,2027-09-30,1649.65,389ec086-0f16-45e7-8f91-80105604996c
1507,1507,Auto,2024-07-02,2025-12-10,4074.83,6a8841dd-7006-4493-82d0-7682974f6d9e
1508,1508,Auto,2023-10-22,2026-12-06,4653.21,efc9c67b-a6da-4766-becb-dcdb1eb840cb
1509,1509,Life,2023-03-24,2028-09-01,3641.61,e0c84c6b-62f1-4947-afba-88dd63804140
1510,1510,Health,2021-04-04,2027-04-14,1731.41,d1cd56b7-1b7e-4a6a-98c8-921b39a2a7cb
1511,1511,Life,2019-10-10,2027-11-08,4811.49,043f563b-a941-4414-8960-30dd9ef24c94
1512,1512,Auto,2021-10-19,2027-06-19,2333.84,4a651bac-6609-49af-bef0-1f2bbddb9cb8
1513,1513,Home,2022-06-26,2029-01-28,2900.61,a40db1be-cac2-41cd-8fe2-83a84cfeb698
1514,1514,Life,2024-02-08,2028-04-08,3876.01,5b6b960c-a6de-418f-b9e1-4ebd4dd3f08b
1515,1515,Health,2022-01-16,2026-04-17,3693.35,f5c805e9-b08c-4db1-bbde-406661f01ce1
1516,1516,Home,2021-07-15,2026-07-10,1099.44,6918215d-e2c4-4a5f-a42f-a260058d136a
1517,1517,Auto,2023-08-06,2024-08-08,4085.41,a2c8eb60-5759-4252-a085-999d31256cc9
1518,1518,Life,2021-07-19,2026-12-13,1950.09,bc60c6c4-af59-4850-8e3b-d81e0d1090b4
1519,1519,Life,2020-08-23,2026-03-24,4052.0,4751a3be-d1ad-49e4-96fa-a0aa8ee7c266
1520,1520,Life,2023-07-24,2026-12-12,4050.74,f7b67bbc-268c-4d7b-bc4e-c3223f6f7e1b
1521,1521,Home,2023-05-15,2027-07-26,2681.53,b3ec7c62-dc10-45db-ac59-1425b87f294b
1522,1522,Life,2023-10-03,2026-01-16,1015.3,028136d5-ba3d-425b-af54-d0662d44d38d
1523,1523,Auto,2023-06-19,2026-12-03,4514.55,7e550895-e4d0-4867-955d-d755e8cf4a5b
1524,1524,Life,2024-05-02,2026-12-12,4229.54,5b612411-1137-4ac3-abd5-cc74485f64af
1525,1525,Health,2023-12-30,2028-03-02,2281.89,bb53799f-4e44-4901-a7e6-4e17b0b9b070
1526,1526,Life,2019-08-02,2025-09-04,1831.36,9cfe12f8-78b1-48b8-aa39-c8188cc48b4c
1527,1527,Health,2020-03-19,2028-05-02,2491.82,79006fa4-16a3-48c4-94a7-1db7c4c1379d
1528,1528,Auto,2021-04-18,2025-08-10,4745.47,72ee3106-b859-418b-ac8d-effc96c7c514
1529,1529,Health,2021-06-02,2028-01-30,2102.84,0f70b949-aeab-42a9-ab93-6f102e8e95fe
1530,1530,Life,2022-09-11,2026-02-11,2787.5,ec50adec-ae4b-4bfb-8c18-45c7bcb9e2a7
1531,1531,Life,2020-03-24,2024-09-12,4238.17,5b18d623-97cd-4e05-a72c-8b1e11472878
1532,1532,Auto,2023-11-10,2026-06-03,2431.2,d9072fcc-de11-4a38-9302-108b8cbdaf8a
1533,1533,Life,2019-10-31,2025-08-26,2713.12,f9166bce-fb0c-4e1d-bd51-0bdffdf19e70
1534,1534,Home,2020-05-24,2029-05-07,1544.63,9464bb73-6d8e-45e4-b88f-0ee0de9271ab
1535,1535,Life,2023-05-28,2024-09-21,3577.04,99679382-51e2-4481-8957-e500b5b9a334
1536,1536,Health,2019-08-18,2028-01-11,3229.95,06b4db1e-a09d-4046-acfd-7a3638eb4f55
1537,1537,Health,2022-06-10,2027-07-28,1859.89,5acb95fb-6d3e-4559-b7b6-bfd7c32ae8ba
1538,1538,Home,2019-11-07,2028-04-24,4503.63,606752b0-d2ba-45ea-88ae-33d3dc1faddb
1539,1539,Auto,2022-06-07,2027-06-26,3257.56,a8691224-7a81-4432-8b21-eca3f5c9eaab
1540,1540,Auto,2020-05-13,2026-05-12,2962.64,c3c10269-87cb-481f-a3f2-e82fe103c73f
1541,1541,Life,2021-05-05,2025-08-16,2279.45,e90feed5-7e6e-406c-8b83-37c4efd00fd1
