InteractionID,CustomerID,InteractionDate,InteractionType,InteractionOutcome,interactionid
1494,1301,2024-05-19,Visit,Unresolved,048cd6d6-40b4-4524-a639-0fb3c8cc6612
1495,673,2023-11-10,Call,Resolved,e6577ec5-0cda-4e51-a8d6-b8bb938e1922
1496,827,2024-05-07,Call,Unresolved,85a1f951-cf5d-4b8f-a8e7-9d8c9a637906
1497,1890,2024-05-08,Email,Resolved,68a4f7a5-f6f0-4014-adff-a09f5be2c659
1498,597,2023-09-14,Visit,Resolved,4c05f63c-3836-40d9-941b-3a5575b76766
1499,1511,2024-03-12,Visit,Unresolved,d3443118-7f7c-4e20-9c4e-ff719f322eaa
1500,170,2024-01-13,Visit,Unresolved,f7e2de34-8917-4f0d-b07a-393952aae1e8
1501,556,2024-04-29,Visit,Unresolved,e92dffb9-1c64-4442-b552-eca9729f90d8
1502,1859,2024-04-25,Call,Unresolved,6b5e4b60-10ac-4c06-96f8-62652a05c799
1503,448,2024-05-13,Email,Resolved,67956b8a-c56c-428d-814e-c21258e0d7ba
1504,732,2024-01-13,Call,Unresolved,f9f99f6c-9d29-48f8-9847-4dc16d9945f7
1505,1671,2024-03-01,Email,Unresolved,83e8176f-0987-43da-bb9c-833832dddded
1506,775,2024-06-07,Visit,Resolved,11a1176b-b7a5-4b5a-a149-027a6ef6108a
1507,590,2023-10-09,Call,Unresolved,c51dcfea-405b-4bb7-8634-77391aa51baa
1508,984,2023-11-21,Email,Resolved,b0f1ccbe-572a-4d4c-b044-fdafaf9c5835
1509,1283,2023-11-29,Visit,Unresolved,b83c1655-81c1-4392-b68a-260b4206a751
1510,684,2024-01-08,Call,Unresolved,f86c73fd-9c43-4041-880c-2147bc760cf0
1511,1977,2024-05-12,Email,Resolved,904f0f2b-31ba-400a-be88-07d20ddfae1b
1512,538,2023-10-20,Visit,Unresolved,fe611034-f9e6-4fcc-9a66-8c469984dc2b
1513,547,2024-05-18,Call,Unresolved,69bc7544-3ad6-47a7-8be5-836d30f41f8d
1514,1843,2023-10-02,Visit,Resolved,b6220e5d-a09a-417d-b60b-b7c463003118
1515,259,2024-04-28,Visit,Resolved,a275c2c3-0a1c-4b3d-9eeb-c2fb0d8e2bdf
1516,98,2024-02-16,Visit,Unresolved,d348c336-23a0-4c6a-89bc-d931f27b6b81
1517,1985,2023-08-06,Visit,Resolved,9fdd2e83-0791-4fc9-9e2d-82bd6b07290c
1518,701,2023-12-31,Call,Resolved,d86abb81-aa49-4458-870f-64f7a284c0c5
1519,69,2023-08-06,Email,Unresolved,3644037a-6c4c-4c10-b613-9039cbe0103d
1520,1514,2023-12-28,Email,Unresolved,d68d89f7-bbdb-42d1-bd42-a990ed040dd1
1521,687,2023-08-12,Email,Unresolved,c8484e43-fe79-4792-b35c-a0efbf613548
1522,884,2024-07-16,Email,Resolved,c0a4fd89-e58b-408b-af13-d65ce96c30ea
1523,946,2024-01-21,Email,Unresolved,1e293273-b115-4138-aa40-b703a952bc01
1524,108,2024-04-21,Email,Resolved,bc1f15c3-ced0-4792-9f46-561d9efa1aa1
1525,272,2024-05-15,Email,Resolved,2915198b-32dc-4327-b240-5448815b6b58
1526,1448,2024-03-22,Email,Resolved,1f061691-3c46-4be2-95a7-23bfc2384628
1527,601,2024-01-10,Email,Unresolved,d7ff696b-9963-4d77-a9e3-cd7d32a40fe1
1528,1041,2023-10-31,Visit,Resolved,1c3eb91a-a019-445f-99a8-449b582c015a
1529,1870,2024-02-06,Call,Resolved,ea349b35-ff75-4ade-a176-8186c31d0e63
1530,300,2024-03-10,Visit,Unresolved,e8f42e9c-f240-41d2-9a41-88188faf808c
1531,359,2024-02-20,Email,Unresolved,7f9f1feb-cf95-4c7e-8ea5-59cbeadb78ad
1532,777,2024-04-23,Email,Resolved,251de9d2-2282-4ef1-bb5f-8aae013041eb
1533,859,2024-02-08,Email,Unresolved,ca4e8442-33dc-4649-88cb-108b69052029
1534,991,2023-12-04,Call,Resolved,8f1e0cc6-c996-4372-b22c-38225b08e99d
1535,234,2024-03-07,Visit,Unresolved,91378f37-5efb-4bf2-8344-4874b3221e60
1536,881,2024-01-15,Visit,Unresolved,4746095e-1da9-4f6c-8cf4-182d4e6170e4
1537,1097,2024-04-22,Visit,Resolved,287be848-5d79-4008-9e58-398bcc10cce7
1538,1938,2024-03-20,Call,Unresolved,dd0309ae-f2db-48e4-b4b0-8824d6afd1fc
1539,478,2023-09-23,Email,Unresolved,2d48bc27-e07c-408b-b0c9-101c899fdef8
1540,1670,2023-08-15,Call,Unresolved,d47d7398-8c74-47af-a007-c08527b3ac25
1541,1404,2023-09-18,Visit,Unresolved,d3b52c40-4c16-40ca-b2d1-f73f02c41ff4
1542,1450,2023-12-05,Visit,Resolved,e8f24350-d497-4528-ad8c-4e6aab270799
1543,362,2023-10-05,Call,Unresolved,544f0bc6-b665-42df-ae14-e6d348ab3b1e
1544,389,2024-06-16,Call,Unresolved,6721b4ea-c3ae-444f-9655-f53a4503494c
1545,980,2024-05-14,Email,Unresolved,e0eb8215-dca4-45b6-b654-3e6cd853d034
1546,1527,2024-03-04,Visit,Resolved,6ea56bd5-6335-42be-88b0-22385ffa65c8
1547,2002,2023-09-03,Email,Resolved,df4317a6-5907-473a-8fec-a30523bbb9a8
1548,708,2023-11-16,Email,Unresolved,477c3241-0235-487c-9108-d1e45739ef7d
1549,1018,2024-05-25,Visit,Unresolved,db0826b5-c9cc-4205-905c-bd674b18cd63
1550,19,2023-08-15,Call,Resolved,dfd8d1de-35a1-4978-bc79-0cce7c999936
1551,461,2024-01-24,Call,Resolved,7696ac12-1425-428c-9082-94b2432748f6
1552,654,2023-12-05,Visit,Unresolved,995306ea-2efe-4581-9d5e-9b891602a1b1
1553,209,2023-10-16,Email,Resolved,48546821-98d6-40ba-be21-dca143a97213
1554,1320,2023-12-21,Call,Resolved,c2d06a01-4b33-439a-bcaf-59fe452a5735
1555,941,2024-05-09,Email,Resolved,5f05404c-191a-494a-8862-581796075bb8
1556,1164,2024-03-27,Email,Unresolved,5862d36b-14a8-4fad-8ab1-1de009c91712
1557,1470,2023-08-22,Email,Unresolved,9d7ba637-c1cd-44e3-a385-0be025df3b09
1558,1541,2024-01-02,Email,Unresolved,9c2ae139-a5b6-4e67-be31-35838f27d0bd
1559,1823,2024-06-13,Email,Unresolved,61344f8d-d24c-4b1d-bc47-4c2e3a6ab86f
1560,1463,2024-05-14,Call,Unresolved,d73c2363-03b4-46f7-a88b-d97fac25add8
1561,207,2023-12-28,Email,Resolved,da0044c2-57a3-4e26-a743-af2ca2f806ca
1562,1911,2023-09-28,Email,Resolved,7f56418f-d97b-4b8f-b5f1-9698a6df96ca
1563,354,2023-09-30,Call,Unresolved,e8d42c98-de16-4028-abac-664f6e77418d
1564,616,2024-04-19,Email,Unresolved,183a52ea-552e-43a9-be4e-d49a91a075fe
1565,1429,2023-09-15,Email,Resolved,dd5cfee0-be9a-4f80-8c15-c58329ae7191
1566,1239,2024-06-09,Email,Resolved,a4ccc556-9552-49ef-9f1d-28ac206f3eb9
1567,996,2024-04-18,Visit,Unresolved,320d5bdf-d0d6-43fb-8659-83fb6854777f
1568,1406,2024-02-28,Call,Unresolved,19286ad1-767d-4296-8b5b-6d83207caf90
1569,429,2024-02-02,Visit,Resolved,f6957b98-e9c7-4ff3-bc9e-93deea427c8b
1570,385,2024-06-01,Visit,Resolved,16b7ed68-87d9-4223-8dbe-f919559a79e1
1571,1952,2024-06-01,Call,Unresolved,e778c04e-76dc-4d29-a9e0-d5aea4c629c4
1572,242,2024-06-11,Visit,Unresolved,d35e5bf5-56fa-4729-9dea-b04639a53b49
1573,1276,2024-03-21,Call,Resolved,92940701-317e-45ff-908e-3a0890c0aec0
1574,392,2023-12-06,Call,Resolved,f92cf09d-295d-419f-a45f-29f3e465ab18
1575,1003,2023-08-29,Visit,Resolved,abc0e42f-db44-43c0-8916-a9db7a7624f6
1576,580,2024-01-06,Email,Resolved,95494b63-8c69-45fa-b296-739d5103268d
1577,1084,2024-04-24,Email,Unresolved,89b890c4-ab5a-43a4-959c-1d27534231d2
1578,886,2023-07-30,Email,Unresolved,b086a745-e84d-4971-885e-4fcbb9375c34
1579,1693,2024-03-02,Email,Resolved,4564e911-91df-4841-859d-9b69628d6cc3
1580,1662,2023-09-26,Visit,Resolved,96f4a603-c01e-488e-89d0-d123e8974540
1581,1627,2024-01-28,Visit,Unresolved,859985b5-64a7-428f-acf5-7cef0b3124f8
1582,831,2024-02-18,Visit,Unresolved,cd56d133-e15d-4aec-8931-fbb9d7340fad
1583,509,2023-12-11,Visit,Unresolved,d78413e7-23c0-4aa3-b354-aa887a35c0b6
1584,241,2023-10-25,Call,Unresolved,a431a60e-8989-48f5-801e-e19528c476d6
1585,1661,2023-12-18,Visit,Resolved,a7bbd585-7ba0-4048-866f-259643b99730
1586,1199,2024-01-08,Visit,Unresolved,bc578588-4117-4677-97ec-d03a9c945634
1587,125,2024-07-11,Visit,Resolved,2e1daf5f-b9f3-4a0a-9c4b-758c10080623
1588,1117,2023-08-02,Call,Unresolved,269633c8-ab18-4e52-9f5c-2447c7dd7da1
1589,1884,2024-05-23,Call,Resolved,0cdab130-41ff-49c8-bc43-b6be5ccf801b
1590,164,2023-10-03,Visit,Resolved,81fa70e8-1787-4e4f-af27-a15f10eaf867
1591,1681,2024-07-12,Email,Unresolved,9f316b0b-078d-4037-b0d2-eeedbab93ce4
1592,477,2023-10-31,Visit,Resolved,3025dcc3-f5a1-4eda-81b4-0035b3a0afc3
1593,1098,2023-10-03,Visit,Resolved,1c45c83f-b252-40cf-9ffd-3e312d8bcb9f
1594,1764,2024-06-03,Email,Resolved,451c07a4-b37f-4474-a709-8d412f2a8b1b
1595,1002,2023-11-24,Email,Resolved,d6077c4f-c20d-44e2-a333-850edea3c2d1
1596,526,2023-07-31,Email,Resolved,afa1dc61-b392-420e-b122-bb17726a36b7
1597,415,2023-08-16,Call,Resolved,014dda6f-9d1c-4a28-9081-b0cddd397f99
1598,1363,2023-10-29,Email,Unresolved,d4ccc22e-2cfd-4b5a-b791-900c21ba137c
1599,1724,2023-12-15,Email,Unresolved,3365cae1-a13e-43e3-bb58-2bdeac96ce7a
1600,728,2024-06-26,Visit,Resolved,f131a00b-1d70-4d7b-a1dc-4c8cc036dacb
1601,1555,2023-11-26,Visit,Unresolved,aade87bc-44d3-4006-89d1-2f4a074808cc
1602,448,2024-07-17,Email,Unresolved,8a2a9aea-1680-460f-a916-cafbde20b1c3
1603,1820,2024-02-01,Visit,Resolved,dba66c11-c0b0-488b-8004-5a5b14090468
1604,504,2023-11-15,Call,Unresolved,fb1439a7-11a4-419f-86b4-9d956b42a1a9
1605,604,2023-08-14,Visit,Unresolved,f9d1b767-ab62-4f32-b6f6-30bcf7d0d303
1606,1805,2024-04-27,Visit,Unresolved,fede8015-7581-40c9-b32b-4db193d9f97e
1607,149,2024-03-28,Call,Unresolved,a4c488cc-1573-4e98-b87a-6d49a2735298
1608,840,2024-02-19,Visit,Unresolved,b2960b75-e823-4a72-bed8-17d87f9508de
1609,768,2023-12-26,Call,Unresolved,337277d1-1655-4ac2-b1bb-e19a9dbcd0e4
1610,689,2024-05-05,Visit,Resolved,2ce42b50-9482-4ed5-ac98-73f2ca639cc8
1611,448,2023-07-19,Visit,Unresolved,979f5b33-c796-4466-84a9-04eeef820e65
1612,1853,2024-01-25,Visit,Unresolved,ebceb57c-55bc-40ee-abc6-71bfa7f6a2f5
1613,1450,2024-06-13,Visit,Resolved,5bc7db61-9773-4587-b6c3-dd1d122b1249
1614,1088,2023-09-26,Call,Unresolved,3e390bb7-7806-43a8-9cda-09f003ed0e31
1615,523,2023-12-27,Visit,Unresolved,4137e219-591c-486c-8bc3-6815fcc2caf3
1616,585,2023-12-13,Call,Unresolved,b7e3924c-3f3d-45ca-942c-ef2979efd058
1617,739,2023-07-24,Email,Unresolved,80e3c5e0-0924-4ac5-9861-e9b22294439d
1618,305,2023-11-22,Visit,Unresolved,9916096c-92bd-40e3-bf04-e552cb9375e7
1619,811,2024-05-20,Visit,Resolved,0092feb6-7d55-4953-a814-a3a3064fd0cc
1620,864,2023-11-20,Call,Resolved,3ce321c4-e7c2-4958-82d8-ad66e41375af
1621,1155,2023-12-24,Call,Unresolved,2cff6e8a-4f3c-4e37-bb0a-8d77b6a763e7
1622,117,2024-03-06,Visit,Unresolved,9546a4dc-8393-478a-859f-3df52484be7c
1623,1337,2023-12-24,Call,Unresolved,472aed3d-2dbe-422b-b51f-28d9327ae5ca
1624,1370,2024-04-18,Call,Resolved,61686bd8-38b1-4cdb-bf4f-a4a067a25dfb
1625,342,2023-07-19,Visit,Unresolved,09a85de5-bc63-47f7-a3ca-c7b09837dfef
1626,1137,2023-11-17,Email,Resolved,45869516-1c0e-4980-b94c-beec62479b32
1627,490,2024-02-07,Call,Unresolved,c654dbaa-59b8-444b-a344-f0746c49e2dd
1628,1681,2024-04-14,Visit,Unresolved,95ef835a-3247-4b99-8cf3-8c1ff610e3b8
1629,1239,2024-07-16,Email,Resolved,cea6db35-b140-4ff4-8a53-0c6a655bf16f
1630,793,2024-03-12,Call,Unresolved,2238096e-3b3f-44c3-af9c-209bedc6985c
1631,1022,2023-09-11,Call,Unresolved,51aada76-9eb6-4f47-b17b-3f07c4f95254
1632,210,2024-04-20,Visit,Resolved,bd3124c7-7533-4380-bf5f-4ae9f49df8a6
1633,1190,2023-12-10,Visit,Unresolved,2dacb1a7-7fd7-42f1-b3cd-adb83ce024db
1634,94,2024-04-07,Call,Unresolved,84772872-3934-4065-995c-4b5847fc87ae
1635,1824,2023-12-14,Call,Unresolved,bc2d1a39-4219-49ee-bee8-9f906ebfa210
1636,241,2023-07-28,Call,Unresolved,5d0fc7d2-b00f-4b77-8bda-9ba13fc8ea5a
1637,1267,2024-04-10,Visit,Resolved,5671baac-4e52-4235-962c-c5937be778ed
1638,1072,2024-06-20,Call,Resolved,addffcb6-7770-42e9-a0ce-69f604d6bc07
1639,168,2024-03-05,Call,Unresolved,c8738c80-13ff-49fc-84da-672426809c39
1640,627,2023-11-24,Visit,Unresolved,45307300-c59b-4f92-8343-1bab893190ba
1641,1069,2023-11-28,Call,Resolved,98a44c17-5c14-4046-8a31-6a8d8e53796e
1642,1991,2023-08-23,Email,Resolved,0af0c10d-8b71-4235-8ff0-16f986e56661
1643,39,2024-02-20,Email,Unresolved,6bf62dfc-ddf6-4198-bff0-9d6fd0df31e2
1644,229,2023-08-06,Call,Unresolved,6c2b318a-5a98-442f-862a-b3143d046faf
1645,1787,2024-04-16,Call,Resolved,99921d83-b31e-418d-9e29-52a229a364d9
1646,336,2024-03-11,Call,Unresolved,70300867-c8db-4601-8ee9-5ca6df855e6b
1647,515,2023-07-31,Visit,Resolved,3f22abe8-1423-4468-9e51-b47eb3c2c75c
1648,1655,2024-03-02,Email,Unresolved,f8a1834a-563f-4547-bae4-0fa702c55e05
1649,48,2023-11-30,Call,Unresolved,93aa7b71-2084-4dbd-b9b3-7611f673d97c
1650,1451,2023-10-22,Email,Resolved,b1432dc6-14b7-48ac-8fc6-c12c25224b94
1651,1431,2023-11-11,Call,Unresolved,5d6d206b-df54-4b76-a90a-2ab1e0221b4a
1652,621,2023-08-22,Visit,Resolved,b4ef14d2-60e0-423f-9707-036bbfbcf62b
1653,526,2024-05-26,Call,Resolved,3364be90-bfa9-449b-8414-4f286e77be33
1654,1329,2024-05-18,Email,Resolved,376a2cfd-1d33-4fbc-9e9b-86588ffcea1f
1655,720,2023-11-29,Visit,Unresolved,154fe83f-9a17-4596-bde0-abf414717694
1656,700,2023-12-31,Email,Unresolved,921a9382-c204-4edd-bceb-f6d3f79b2a32
1657,129,2024-04-26,Visit,Unresolved,51a62fbc-b207-42c7-96a7-deccbf1b833b
1658,656,2023-11-25,Visit,Resolved,6f85d370-aacf-47fa-91ef-d5c4cefdadcf
1659,1039,2024-04-11,Email,Resolved,51d219d8-531f-45d3-9604-0a26f3ad46b0
1660,1466,2024-05-07,Visit,Unresolved,7ca56178-8f30-4d75-b25d-3f5f38419f2e
1661,822,2023-12-19,Call,Unresolved,00651416-f52e-40d5-afb2-b695ad2ae70f
1662,845,2024-01-12,Email,Resolved,a2f1abc9-7859-42a4-93a0-866dff8888da
1663,1881,2024-03-21,Visit,Resolved,8f6d4611-b18c-4dc8-b7e8-698a2afd11ac
1664,959,2023-11-06,Email,Unresolved,b1f40ad8-038c-4d78-97e9-eb5d7cececfa
1665,457,2024-01-23,Visit,Resolved,4499c80e-a01c-426b-b353-d7daa3dfd83a
1666,1840,2023-12-05,Visit,Resolved,7ff96609-dcac-4138-816b-490b1e9323e4
1667,1859,2023-09-24,Email,Resolved,ffb6564c-6b62-47d8-9bcb-9cdbc4d80699
1668,966,2024-05-10,Email,Resolved,de327eee-9d5a-443f-b6d8-3df5c4021d38
1669,1719,2024-01-22,Email,Unresolved,b4765b9c-5ab4-4976-bf1d-a1cf84439037
1670,827,2023-12-02,Call,Resolved,9ab96bdc-a168-4db6-b785-88a659210df2
1671,1869,2023-10-07,Call,Unresolved,420e8584-c4a2-4cd5-9f09-fc8d5e4dc8f8
1672,345,2023-11-28,Visit,Unresolved,e9a640ee-924a-4ec0-92f4-a1d350e381c5
1673,839,2024-04-23,Visit,Resolved,96b13110-6f9a-493b-a4ff-4c077edf89ef
1674,191,2023-09-13,Email,Resolved,c80997b0-3047-4812-98eb-2ea6eff4d033
1675,112,2023-08-03,Visit,Unresolved,b062f4e9-737e-4f8d-a9f3-950719fb1aec
1676,1584,2024-01-18,Email,Resolved,e5ba799a-9cf7-47fb-b417-67126b62db66
1677,1014,2023-11-04,Visit,Unresolved,66af8ef6-0a51-4952-9e14-a422411a4b17
1678,961,2024-06-10,Call,Unresolved,4e9a9aab-cb31-4415-a13a-43eb07dfca32
1679,11,2023-10-21,Call,Resolved,a4d432ae-c323-4430-b83d-50a674a940c7
1680,853,2024-07-03,Call,Unresolved,38cfcf74-a952-4aa9-8f4c-abe4be7a2f1c
1681,735,2024-05-30,Visit,Resolved,c09a4014-3efc-4a07-b17b-5a31401ee322
1682,1963,2024-04-12,Visit,Unresolved,4438e905-1e13-4029-b859-a4b08dcd5d7b
1683,1692,2023-09-30,Visit,Resolved,258201a3-28e5-49e6-97e6-98119e044cb7
1684,985,2024-01-12,Email,Resolved,a3d8656d-b10a-4bf1-8573-b5df7175888c
1685,412,2024-03-28,Call,Resolved,8636b316-82c0-4a70-8e36-8d450c53da86
1686,1793,2024-04-10,Call,Resolved,67de6e62-0f03-4f8e-b07b-9b17441c8761
1687,1031,2024-01-01,Email,Resolved,40badbf4-3d5f-4a98-b6ae-08cf8d7ec5fe
1688,1545,2023-12-02,Email,Unresolved,fc2e1007-e5d0-4955-b999-cb5f756de9f9
1689,38,2024-01-06,Email,Resolved,f4f6d4e6-5c31-404e-9d75-69dd20b6f8c8
1690,702,2023-12-21,Visit,Unresolved,cd866598-aa39-40e6-adb1-2da968f30986
1691,1182,2024-03-01,Call,Unresolved,14a4c3c3-6273-470a-a9a1-84e9c1c0788e
1692,1283,2024-04-15,Email,Unresolved,efc5f3c9-2c89-4163-b188-536bf6375d5f
1693,900,2024-06-04,Visit,Unresolved,0e0150da-ff71-4cd6-9d7d-763aed18ce90
1694,1652,2024-07-07,Call,Resolved,fe5db026-ae47-466d-b57a-06b497e4c55a
1695,450,2023-08-01,Email,Unresolved,15d79e82-5059-405c-b8b8-7275a34702b2
1696,1832,2023-12-16,Visit,Unresolved,902342f4-f54f-4aef-b1a6-0747433e9f67
1697,797,2023-11-26,Email,Resolved,4516f081-a575-4ebf-890e-637807a76408
1698,1760,2024-02-28,Call,Resolved,e769d808-7492-4bc0-8322-94a0a7b83007
1699,1775,2023-08-23,Visit,Unresolved,28da117c-b3f6-42dd-963a-076de68f8dec
1700,1284,2023-08-16,Email,Unresolved,63777768-7c73-427a-a6b2-8ae582ce7527
1701,995,2023-12-03,Visit,Unresolved,99cf3858-fbb3-4582-940b-4ed43100435c
1702,992,2023-10-12,Call,Unresolved,5a43314c-2b7c-4f2e-a68a-88cc98aabf42
1703,750,2023-10-03,Visit,Resolved,0b52ce4e-2a5f-4fbf-897d-2db27e994fa5
1704,1558,2023-07-29,Email,Unresolved,f34b41c0-5839-47e6-89ed-341bcf4523bf
1705,485,2023-07-23,Visit,Unresolved,5aa86a7e-941d-4ed5-a13b-133b4520afa8
1706,303,2024-04-03,Email,Resolved,18ca6d26-d25c-4ec9-9e87-f64b2765a07d
1707,978,2023-08-19,Call,Resolved,ba80f0f6-7309-4dd2-9bd1-c3848e65965b
1708,1203,2024-06-24,Visit,Resolved,2d33614e-615a-438e-b994-c2246cfb64c7
1709,1055,2024-07-14,Call,Resolved,7c0ffc64-0436-4e5c-ae44-2a03cc81f014
1710,1544,2024-05-29,Email,Unresolved,7ee09cf2-a0c5-4920-b60b-82c5235e5ef0
1711,97,2024-06-04,Visit,Resolved,a8a2b479-c5e0-4f0a-a97d-0c996d43ac59
1712,1998,2024-04-21,Call,Unresolved,d9ad9d62-8500-49a5-b1ce-d69a833492a5
1713,547,2023-10-13,Call,Unresolved,697581a4-b545-40c7-979d-de876135cb58
1714,1002,2024-05-25,Call,Unresolved,88631b5e-2dd1-4954-8303-57f6b87d69c6
1715,741,2024-07-12,Email,Unresolved,393d8327-6fb5-4475-a794-8f279680c84f
1716,1472,2023-09-01,Email,Unresolved,a561ce04-95f2-4ec6-a677-518e13469a1d
1717,678,2024-04-09,Visit,Resolved,957b2fd1-5253-4f3e-8a20-70c890a7e2df
1718,771,2023-12-27,Call,Unresolved,b18c2521-954a-4729-bbee-a3e05d9e8f95
1719,1303,2023-09-02,Visit,Unresolved,b9565600-f94a-4f2f-9e86-5a8aea9d2dc9
1720,1317,2024-02-08,Call,Unresolved,9f6aae4a-684e-4194-a02c-a23e7cdf64a3
1721,1797,2023-08-30,Email,Resolved,5fb9d6f7-c7a2-4403-8b88-add2252a5d1a
1722,1341,2023-08-27,Email,Resolved,2d8d9897-b8f3-4c89-8e6d-9b07ce08857c
1723,1254,2024-03-21,Visit,Unresolved,3b55fb00-24a9-4f29-8efb-8d236b58011b
1724,1546,2023-11-19,Visit,Unresolved,8f7f111f-36ee-42ae-a5ae-45e04b82f922
1725,1391,2023-09-02,Email,Unresolved,7eb9b223-1c12-458d-ac8f-204fab1ccbfe
1726,1305,2024-02-08,Email,Resolved,ad6da001-95dd-4b15-91de-e6c4bd175c6a
1727,1757,2023-12-03,Call,Resolved,28fd03d5-c154-49f4-9a20-126d143a3546
1728,582,2024-01-27,Call,Resolved,701ce2a1-e051-464d-b301-6a7a259fd8cd
1729,1223,2024-04-08,Call,Resolved,a90018a6-dfd6-4768-8eba-f1bc9ad0380d
1730,198,2023-12-28,Email,Unresolved,3c907a53-60ff-4937-b3c5-c55260903617
1731,763,2023-08-27,Email,Unresolved,40c7b84f-1af3-4ca6-8bf5-6610f3543864
1732,122,2024-06-16,Email,Unresolved,eca1d653-538c-4f5e-bec5-a99b3f481e25
1733,103,2024-02-22,Call,Resolved,24a2978b-3af1-411d-8af2-ddb00972c75f
1734,1232,2024-02-29,Call,Resolved,3033764a-28d2-4a1a-b26a-ffbe9e6277ef
1735,1447,2023-08-10,Visit,Resolved,f91e6659-a876-49ab-b2f2-b27bdae936e1
1736,858,2024-05-26,Visit,Unresolved,827b1ee8-74ea-44ef-9581-b0cad2272a0c
1737,1188,2024-02-18,Visit,Resolved,21b58025-6c16-464a-9bce-9f50a47c6350
1738,1127,2024-02-06,Call,Unresolved,a297f5d4-7030-49dc-bf15-09252fd4829e
1739,1291,2024-06-26,Visit,Resolved,a1897b13-8cc0-4d05-9d8f-3f447f6cfff6
1740,831,2023-11-28,Call,Unresolved,69309c1d-c295-4c02-a3de-0319931f1044
1741,1651,2024-01-21,Visit,Unresolved,045872db-cb36-4ea1-afe9-fc618fb9ed92
1742,391,2023-12-22,Visit,Unresolved,8a2e7cc8-e6d0-4132-970b-88886ae2661f
1743,1980,2023-10-07,Visit,Resolved,d8d16c15-2582-4b94-b58a-bb503f73eff3
1744,1159,2023-08-27,Call,Resolved,504d9bee-ab35-41a3-bb45-56d1c8060809
1745,562,2023-12-30,Visit,Unresolved,20f719d4-d140-43f4-b5fc-d045bbf1a717
1746,910,2024-04-11,Visit,Unresolved,9ad1d4b8-4ecc-40f5-bd75-437ad5662bd9
1747,52,2024-07-18,Call,Unresolved,0e76cf85-2d06-4694-9584-d6fba5ddd763
1748,1497,2023-12-07,Call,Unresolved,ca149f07-2b60-49c9-a629-c3c19955d414
1749,158,2023-08-26,Email,Resolved,a9c12e7e-5387-4c32-b0ee-67ee54ede88b
1750,191,2024-01-12,Email,Resolved,a3a7373f-2a84-4878-a447-8986301f7e5a
1751,1897,2023-10-08,Visit,Unresolved,39f5583d-b678-43e2-9851-0c5fb25eaad3
1752,7,2024-02-22,Visit,Resolved,5751bb87-74c8-4110-89c9-715ec1e9a93c
1753,1177,2024-05-03,Visit,Unresolved,730cdd7a-83f8-49ba-9744-c162b4020060
1754,1477,2023-08-19,Visit,Unresolved,6b32d1cd-01f7-49d3-a892-864ceeaaa8ed
1755,1001,2024-01-13,Call,Unresolved,72da20b3-a35f-4456-ad59-3a0693adde0f
1756,1547,2023-12-05,Email,Unresolved,3ba7755a-4e8d-4cf2-a1d2-3e73ddbaa032
1757,1571,2023-12-21,Visit,Unresolved,372af209-31fa-418b-9b76-2115a73b0802
1758,68,2024-02-26,Visit,Resolved,ec151246-e126-4343-9f00-9712a5765bf9
1759,1989,2024-01-17,Call,Resolved,15b229ae-7064-4368-991c-97d2a2f966a6
1760,675,2024-04-24,Visit,Unresolved,87a103e7-ec2c-47e6-a841-ce0ec80eeafa
1761,368,2023-12-11,Call,Resolved,09b46a96-96ec-4d33-b471-2b6fde9fd1f7
1762,326,2023-11-28,Visit,Resolved,1e734524-f462-4f6e-b964-40b8315969c3
1763,590,2023-11-10,Visit,Resolved,cd63c767-e4ed-4a9e-ab83-eb819b6555fd
1764,786,2023-10-16,Call,Resolved,dd859324-13d3-44dd-9a96-99561de93185
1765,1917,2023-12-27,Call,Resolved,e89d0b7d-afd6-4f4f-b245-308b80665c90
1766,205,2024-06-27,Visit,Unresolved,f2a985b9-b727-4675-ad18-fc3a9750a6fa
1767,1659,2024-05-12,Call,Resolved,2886c38a-112b-46be-817d-b31e09d8c8b4
1768,1948,2023-12-03,Email,Resolved,239dd34a-a5f5-4e55-b83b-a1e5602aafdf
1769,1477,2024-04-12,Email,Unresolved,4fbc9686-8f6b-484f-b4eb-d2f0e7c00987
1770,1353,2023-12-06,Call,Resolved,a3a6b9c1-2927-47a4-89dc-a251b2b3abd9
1771,1262,2023-09-16,Email,Unresolved,4c022e9b-c03b-4f43-862a-c1be06d73481
1772,1069,2024-03-16,Call,Unresolved,559d1678-0c63-4480-95a9-e2dd5a27cd74
1773,1625,2023-09-25,Call,Resolved,d956a1ec-3d9c-4566-8266-9d767ee27f1f
1774,1797,2023-11-19,Visit,Resolved,5d9c5ff0-475f-4c9b-92f2-d376ef648146
1775,387,2023-12-29,Visit,Unresolved,74465a07-b428-4927-b081-0c6ff84cda30
1776,929,2024-05-20,Call,Unresolved,cc323c64-de94-49a3-a3fb-5695172da7cb
1777,1173,2024-02-02,Email,Unresolved,5f2b529e-993c-4143-bc79-7658dd2c27e2
1778,864,2023-09-13,Call,Resolved,6277e2cd-ba6a-4ca5-a647-187c349b621b
1779,1899,2023-10-28,Email,Resolved,122779c4-652a-4d44-b355-0acf223546d0
1780,467,2023-11-11,Call,Resolved,faf2307b-09f9-4284-add2-d64ce3558e70
1781,1430,2024-03-31,Email,Unresolved,31d13617-e88c-476d-a7c4-10932cd5c44c
